player_key,username,title,country_code,country_name,continent
11027,formaggio,,,,
11028,Laffen,,,,
11029,DoctorFaustus,,,,
11030,Erny-Italy,,,,
11031,zomig12,,US,United States,North America
11032,YueWangGouJian,,,,
11033,Amantis,,,,
11034,rikkstar42,,,,
11035,icehot1,FM,,,
11036,jeffe,,,,
11037,Alfonso74,,CO,Colombia,South America
11038,sergior2015out02,,BR,Brazil,South America
11039,VaPaul,,,,
11040,imola1994,,,,
11041,simplename,,NL,Netherlands,Europe
11042,Arxeussupernova,,,,
11043,Boardraker,,,,
11044,martindb,,,,
11045,RichardCaballus,,,,
11046,CrossEye,,US,United States,North America
11047,kpowe52,,,,
11048,EtTuBrute,,,,
11049,MansonCarlsen,,NI,Nicaragua,North America
11050,metalez,,,,
11051,Chronic420666,,,,
11052,Roden,,HU,Hungary,Europe
11053,sankarpov,,,,
11054,ZaidWSh,,DE,Germany,Europe
11055,Carabias,,,,
11056,lokyluca,,,,
11057,blundermifflin,,,,
11058,alvaromrmz,,,,
11059,Boltok,,,,
11060,certus,,,,
11061,uzas,,,,
11062,arex,,,,
11063,JBCapablanca,,CU,Cuba,North America
11064,phonechess,,,,
11065,NOVA2,,,,
11066,Loginov19510410,,,,
11067,BJBottlerocket,,US,United States,North America
11068,Vichy,,IE,Ireland,Europe
11069,funk_master,,CA,Canada,North America
11070,gabrielfreitas,,,,
11071,sabamesani,,,,
11072,Plytrl,,ES,Spain,Europe
11073,Olifantje,,,,
11074,chessfu_master,,US,United States,North America
11075,Amish_Guru,,NO,Norway,Europe
11076,trg2116,,,,
11077,amfournda,,US,United States,North America
11078,efigueroa,,,,
11079,Aimilianos,,,,
11080,JohnTempest,,,,
11081,easynice,,,,
11082,robbi123,,,,
11083,bubulubu,,,,
11084,Lew88,,,,
11085,TacticoX,,,,
11086,UAvinAGiggleM8,,,,
11087,vkrrr,,,,
11088,RAVH,,MX,Mexico,North America
11089,darac7,,,,
11090,ixdon,,,,
11091,Wandynsky,,DE,Germany,Europe
11092,bayer47,,,,
11093,srcapivara,,BR,Brazil,South America
11094,razorknight,,,,
11095,jupeq,,,,
11096,Tatana_Dancerova,,RU,Russia,Europe
11097,nelsondias3,,,,
11098,kckas,,,,
11099,GuerreroH2,,VE,Venezuela,South America
11100,guglash,,,,
11101,OhNoYouDidnt,,US,United States,North America
11102,MichelMeza,,PY,Paraguay,South America
11103,Bruce_lee,,,,
11104,sarov,,,,
11105,ToskeKG,,RS,Serbia,Europe
11106,fouvert,,,,
11107,jpablo1,,,,
11108,ChemicalMonk,,,,
11109,MMH_1997,,,,
11110,ovvl,,ZZ,Unknown,World
11111,nicolasneri,,,,
11112,Tinhau,LM,,,
11113,OffCore,,,,
11114,Macade,,US,United States,North America
11115,chessTower,,,,
11116,raflicky,,,,
11117,placide1,,,,
11118,Morozevich023,,,,
11119,craboun,,,,
11120,0203,,,,
11121,Kassiopeia,,,,
11122,yemotoye,,,,
11123,brott,,,,
11124,Myts,,,,
11125,karlheu,,DE,Germany,Europe
11126,leolap69,,FR,France,Europe
11127,Tarek_Fathy,,,,
11128,frogger,,,,
11129,fritte2,,,,
11130,Rulito,,PE,Peru,South America
11131,banterbullet,,,,
11132,marat_chesser,,,,
11133,n1c0,,FR,France,Europe
11134,ehsanjan,,,,
11135,MacheteFlow,,IT,Italy,Europe
11136,storm3,,,,
11137,A__Khanalizadeh,,,,
11138,mmmm,,,,
11139,SteVo,,,,
11140,Cheimontyr,,US,United States,North America
11141,breinerg,,,,
11142,Loucyber,,DE,Germany,Europe
11143,MagnusMinor,,,,
11144,rephael,,,,
11145,katusha,,,,
11146,osmnkrsdlichess,,TR,Turkey,Asia
11147,StasStasStas,,,,
11148,Taha94,,,,
11149,notrobot,,,,
11150,cavanof,,,,
11151,HSNSSR,,,,
11152,elrubio809,,,,
11153,Jose1999,,ES,Spain,Europe
11154,laleu75,,,,
11155,Andre_Sky,,,,
11156,LoZone16,,,,
11157,Fritz65,,PL,Poland,Europe
11158,RampingUp,,,,
11159,xavmarti,,ES,Spain,Europe
11160,trelos,,GR,Greece,Europe
11161,Andy70,,UA,Ukraine,Europe
11162,BOBBY0021,,RU,Russia,Europe
11163,Manunu,,,,
11164,DaeneryStormborn,,,,
11165,kobelev,,,,
11166,ironwolf,,,,
11167,Mesfioui,,,,
11168,Viscal,,JP,Japan,Asia
11169,hamami,,,,
11170,ottobitunbyte,,IT,Italy,Europe
11171,Primate,,CO,Colombia,South America
11172,Phoenix_Reborn,,,,
11173,Christian713,,,,
11174,heno,,,,
11175,crysi,,DE,Germany,Europe
11176,rovrovrov,,,,
11177,Kingofchest,,,,
11178,demihai,,RS,Serbia,Europe
11179,foobarqux,,FR,France,Europe
11180,hadi_master,,,,
11181,ChretienCathalXX,,,,
11182,Ig_Ualdad,,ES,Spain,Europe
11183,Roman753,,,,
11184,voodoo_au,,AU,Australia,Oceania
11185,ManuelMagnifico,,AR,Argentina,South America
11186,hamid73,,IR,Iran,Asia
11187,etchezphil,,,,
11188,aalmeida,,,,
11189,f4-e5,,,,
11190,rehanov,,,,
11191,xyu7777,,,,
11192,Reiina,,,,
11193,AvonB,,FR,France,Europe
11194,Platine,,,,
11195,BerdunAngel,,,,
11196,bigbadbo55,,,,
11197,foleyman,,EE,Estonia,Europe
11198,fishpatz,,US,United States,North America
11199,SUPERL0GICO,,,,
11200,Oliveirajs,,,,
11201,cesarmamani79,,PE,Peru,South America
11202,ncd,,,,
11203,ali-geko,,,,
11204,DonkyMonty,,,,
11205,Sms-ka,,BY,Belarus,Europe
11206,trainingbrah,,,,
11207,Rectemeros,,,,
11208,upi,,,,
11209,iri,,,,
11210,johnnyrobotx,,GR,Greece,Europe
11211,Bruheimo,,NO,Norway,Europe
11212,hurrik,,FR,France,Europe
11213,avila_samuel,,,,
11214,Ioseliani,,,,
11215,jrchess1986,,,,
11216,jposthuma,IM,US,United States,North America
11217,mosssss,,,,
11218,IMVisionzerg,,,,
11219,zezetel,,,,
11220,Pieza_kake,,,,
11221,acrvc,,,,
11222,watsonspad,,GB,United Kingdom,Europe
11223,cgp,,,,
11224,marcomar,,,,
11225,leotak,,,,
11226,SirThomson,,,,
11227,ebrattli,,,,
11228,zouhir,,DZ,Algeria,Africa
11229,Xyzzz,,,,
11230,HARUT113,,,,
11231,thecheetah200,,,,
11232,Nefesh,,,,
11233,eblikstad,,,,
11234,SwanSong,,MG,Madagascar,Africa
11235,MartIn05ciudadlineal,,,,
11236,Dsasda,,,,
11237,carballo,,,,
11238,BJUC,,CA,Canada,North America
11239,ashilov,,EE,Estonia,Europe
11240,volvos1,,,,
11241,Tavares,,ES,Spain,Europe
11242,ashash,,,,
11243,oome,,,,
11244,archabil,,,,
11245,elpaje54,,,,
11246,yadian,,CU,Cuba,North America
11247,SValera,,,,
11248,janprijjr,,,,
11249,contrarian,,,,
11250,Abror77,,,,
11251,viejero,,,,
11252,Adrcastillog,,,,
11253,Mammouth,,FR,France,Europe
11254,defissko,,TR,Turkey,Asia
11255,iamking1,,,,
11256,RankWeis,,US,United States,North America
11257,JosoVoltino,,,,
11258,Tmiro,,PL,Poland,Europe
11259,HAMIDnoor,,,,
11260,hoplaaa,,,,
11261,ybrian,,,,
11262,mariajosefinet,,,,
11263,solna,,,,
11264,gprogression,,,,
11265,Prozorovich,,,,
11266,Lans10,,UA,Ukraine,Europe
11267,whatupyodog,LM,US,United States,North America
11268,RafaFerrando,,,,
11269,zeus11392,,,,
11270,s1n9,,,,
11271,amiralinoorafkan,,IR,Iran,Asia
11272,Carlos0575,,,,
11273,chikara-padilla,,,,
11274,Fabricciof6,,AU,Australia,Oceania
11275,gupop,,,,
11276,quaracique77,,,,
11277,Kenshin_himura,,BR,Brazil,South America
11278,arm888,,,,
11279,zestos,,,,
11280,29RUS,,RU,Russia,Europe
11281,msteinb,,IL,Israel,Asia
11282,lovahicruces,,ES,Spain,Europe
11283,LarsR,,,,
11284,Genesis_Tri,,,,
11285,miggi66,,,,
11286,jerr68,,,,
11287,hordurrik,,,,
11288,thundergatti,,BR,Brazil,South America
11289,kawabgona,,RU,Russia,Europe
11290,gersoncortes,,BR,Brazil,South America
11291,richglanzav,,,,
11292,Slugger,,LU,Luxembourg,Europe
11293,jafi,,,,
11294,Soc,,,,
11295,hugojuarez,,,,
11296,khayyam-2201,,,,
11297,torobola,,,,
11298,renevdbosch,,,,
11299,davud13660620,,,,
11300,SwissGuy,,,,
11301,Mquadro,,,,
11302,saman2esm,,IR,Iran,Asia
11303,ilmoro88,,IT,Italy,Europe
11304,evenlaury,,,,
11305,dudunascimento,,,,
11306,rarebird,,,,
11307,pymedi,,FR,France,Europe
11308,Hashirama,,,,
11309,zz15,,,,
11310,openyourmouthwide,,,,
11311,ArtistePeintre34,,,,
11312,Ethaen,,,,
11313,Harmon758,,,,
11314,abdennuri,,,,
11315,dzballer,,,,
11316,maks8913,,RU,Russia,Europe
11317,MSC_Govahi,,IR,Iran,Asia
11318,CrissCerna,,,,
11319,fivestar,,,,
11320,kingston-1972,,,,
11321,Aquaduc,,FR,France,Europe
11322,topsi88,,,,
11323,pirayu,,,,
11324,WarShoe,,,,
11325,robertohj,,,,
11326,Beanpole40,,,,
11327,henrygasp,,BR,Brazil,South America
11328,kurazan,,UA,Ukraine,Europe
11329,MiladIII,,,,
11330,huerts,,,,
11331,Mattoso,,BR,Brazil,South America
11332,tameimpala,,,,
11333,carcassa,,IT,Italy,Europe
11334,ubercaf,,,,
11335,Saulo_999,,,,
11336,acdc80,,RU,Russia,Europe
11337,pigly,,,,
11338,Dekac144,,RS,Serbia,Europe
11339,Shadie54,,SK,Slovakia,Europe
11340,zoranflpvc,,,,
11341,wcasanova,,AR,Argentina,South America
11342,Sporty_Smurf,,,,
11343,crnobelo,,,,
11344,crmaldaner,,,,
11345,casteser,,,,
11346,Kasiaizbicka,,PL,Poland,Europe
11347,Beati,,BE,Belgium,Europe
11348,robertorodrigo,,,,
11349,Metalhead-666,,,,
11350,TashkentDervish,,UZ,Uzbekistan,Asia
11351,Masterkill1,,,,
11352,Smak,,,,
11353,PUTINchileno,,CL,Chile,South America
11354,McDonaldsnapkin,,,,
11355,VariantLurker,,DE,Germany,Europe
11356,voffffffka3,,,,
11357,C4_ExplosiveMove,,FR,France,Europe
11358,Gameho,,,,
11359,mitoro1977,,,,
11360,tishnooka,,FR,France,Europe
11361,edylc,,PT,Portugal,Europe
11362,Anguskhan,,,,
11363,Alexandr7523,,RU,Russia,Europe
11364,atlog,,,,
11365,OrbiticS,,ZZ,Unknown,World
11366,Petr2020,,,,
11367,Jiangsu,,,,
11368,geo463,,GR,Greece,Europe
11369,jaimebm,,,,
11370,mexico-tamaulipas,,,,
11371,jm5317,,,,
11372,ostap32,,,,
11373,megaminx1900,,CA,Canada,North America
11374,jreado,,,,
11375,Globalin,,,,
11376,Stay-High,,,,
11377,behnampanahi,,IR,Iran,Asia
11378,Cannnabis,,PE,Peru,South America
11379,sinkrafeas,,GR,Greece,Europe
11380,Mr_Bond222,,,,
11381,imhotepp,,,,
11382,bubblefreak,,JM,Jamaica,North America
11383,quezadafranco,,,,
11384,smaczek05,,,,
11385,mattmmm,,,,
11386,Concordborn,,,,
11387,DottPhibes,,IT,Italy,Europe
11388,d1fender,,,,
11389,igloosPat,,NO,Norway,Europe
11390,dude202,,US,United States,North America
11391,ginochretien,,,,
11392,karpovk,,ES,Spain,Europe
11393,dastrian,,,,
11394,jan56,,,,
11395,lezgo,IM,US,United States,North America
11396,tigrao3,,,,
11397,S206,,,,
11398,gianflisi,,IT,Italy,Europe
11399,Rorszuh,,,,
11400,ruzvelt,,,,
11401,Daisycutter,,,,
11402,gtrechak,,,,
11403,frentury,,,,
11404,purusha6,,,,
11405,salamans,,,,
11406,youngsizar,,,,
11407,AdrianaRODRIGUEZ,,,,
11408,madhia,,,,
11409,m3kko,,NL,Netherlands,Europe
11410,BartekS,,PL,Poland,Europe
11411,Cirkusant,,,,
11412,vfspb15,,,,
11413,Alexes,,,,
11414,karun0109,,CA,Canada,North America
11415,amstel,,,,
11416,kitkatchunky,,,,
11417,Kristmundur,,IS,Iceland,Europe
11418,Antoine_Roquentin,,BR,Brazil,South America
11419,BrettBoko,,FI,Finland,Europe
11420,danpaez,,,,
11421,Wanklt,,,,
11422,Jaamiesen,,GB,United Kingdom,Europe
11423,Adriaan-Molendijk,,,,
11424,wey,,,,
11425,edukefe,,NG,Nigeria,Africa
11426,happy_suicide,,,,
11427,peonderey,,,,
11428,fkaraman,,,,
11429,hrnanec,,,,
11430,MySonKing,,,,
11431,AndreRibeiro,,,,
11432,marciacarvalho,,,,
11433,borovnica,,RS,Serbia,Europe
11434,nbandla,,,,
11435,LueloF,,,,
11436,Zaphodbeeblerock,,,,
11437,Raenvica,,,,
11438,pietr0_fink,,,,
11439,vincentimes77,,,,
11440,GGators,,,,
11441,kingswinner,,FR,France,Europe
11442,indian_heat,,,,
11443,ericdaniel04,,,,
11444,obanna,,,,
11445,rushace,,,,
11446,Moondey,,,,
11447,izetfazlinovic,,,,
11448,marcripley,,US,United States,North America
11449,TheMagnet,FM,CA,Canada,North America
11450,Erkan,,,,
11451,K_Herex,,,,
11452,Alko-72,,,,
11453,mauzis,,BR,Brazil,South America
11454,lazeredo,,,,
11455,hoho,,,,
11456,deBarnik,,,,
11457,RafaelSeibert,,BR,Brazil,South America
11458,ClearIcicle,,,,
11459,mahmood1358,,IR,Iran,Asia
11460,gena1935,,,,
11461,dscrypter,,,,
11462,Cranken,,US,United States,North America
11463,Yotta666,,,,
11464,mikevela,,,,
11465,TANTOUSE,,,,
11466,Joppe,,,,
11467,minimaljest,,,,
11468,MichaelKHAB,,,,
11469,stevenhan,,US,United States,North America
11470,jc51033,,ES,Spain,Europe
11471,manoskon,,,,
11472,adamsrjz,,,,
11473,umbabarauma,,VE,Venezuela,South America
11474,lumenary,,,,
11475,eonofrE,,BR,Brazil,South America
11476,jabucilo,,,,
11477,JinKazama211,,,,
11478,marcobalex,,IT,Italy,Europe
11479,nozip,,,,
11480,danjyo,,JP,Japan,Asia
11481,slatron,,,,
11482,Gharboo,,,,
11483,Gin56,,,,
11484,Zwisch,,CA,Canada,North America
11485,DiMazai,,,,
11486,fabo24,,,,
11487,Misak-Hay,,AM,Armenia,Asia
11488,pemikan,,,,
11489,patoubon,,,,
11490,Grossmend7,,,,
11491,Ghost79,,,,
11492,jon75,,,,
11493,houssam,,MA,Morocco,Africa
11494,semsem78,,,,
11495,MakspulsClarsyn,,,,
11496,avatar_wan,,,,
11497,Tigamelin,,,,
11498,Square_8,,,,
11499,trippinboris,,,,
11500,zpro,,ES,Spain,Europe
11501,aprendizdepato,,,,
11502,rebah07,,,,
11503,MarchoGwyllt,,,,
11504,ancu,,,,
11505,majasaro,,PY,Paraguay,South America
11506,retardado,,,,
11507,Lunk63,,US,United States,North America
11508,iiro97,,FI,Finland,Europe
11509,CarlosSilva,,,,
11510,wargass,,,,
11511,sciroff,,IT,Italy,Europe
11512,MagnusKasparov12,,,,
11513,Genevieve,,,,
11514,threh,,,,
11515,nenats,,,,
11516,ARQUEROSOLO,,,,
11517,zeebra,,,,
11518,suetam1,,,,
11519,Jiggly,,,,
11520,iese027,,,,
11521,nightmare72,,,,
11522,Bosenova90,,,,
11523,VUSHTRRIA,,,,
11524,Feugerkov,,,,
11525,L_i_b_b_y,,,,
11526,mqk,,CZ,Czech Republic,Europe
11527,chesslo21,,US,United States,North America
11528,FERCHESS1,,,,
11529,Kentiara,,UA,Ukraine,Europe
11530,amateurchessplayer,,,,
11531,pogorelich,,,,
11532,handsomechuck,,,,
11533,unpapax,,,,
11534,Zetison,,NO,Norway,Europe
11535,lawlz,,,,
11536,baronrojo,,,,
11537,artix_m,,PL,Poland,Europe
11538,noelans99,,,,
11539,Fischer999,,,,
11540,Aexchange,,,,
11541,leepoung,,,,
11542,volt255,,MX,Mexico,North America
11543,Ceccailif,,IT,Italy,Europe
11544,Mattratze,,,,
11545,lilleskut,,DE,Germany,Europe
11546,ayatkobra,,IR,Iran,Asia
11547,mimmi,,IT,Italy,Europe
11548,teofrastus1,,AR,Argentina,South America
11549,scottdsteinberg,,,,
11550,SUTHEY2,,,,
11551,Don_Robert,,,,
11552,dargelirli,,TR,Turkey,Asia
11553,Bankego,,IT,Italy,Europe
11554,mario1965,,,,
11555,KingSacAttack,,,,
11556,nitzedoozy,,,,
11557,JTrento,,,,
11558,salem-oman,,,,
11559,abagalia,,US,United States,North America
11560,pepellou,,,,
11561,chessmess1,,,,
11562,Pavel2005,,RU,Russia,Europe
11563,tafino,,,,
11564,Zylon,,,,
11565,Noctis-x,,,,
11566,Michi_fdc,,,,
11567,YONADAN,,,,
11568,Bakker,,NO,Norway,Europe
11569,evlogy,,,,
11570,Skiller2,,DE,Germany,Europe
11571,Jhillary,,US,United States,North America
11572,R0H3r,,,,
11573,KhenghisGan,,,,
11574,lCnick,,RU,Russia,Europe
11575,No_draws,,,,
11576,dlman,,,,
11577,HaroldAcunaJAAS,,CO,Colombia,South America
11578,CharlieV5,,FR,France,Europe
11579,mezzomatto,,,,
11580,PsychedelicWarlord,,,,
11581,JaredChess,,,,
11582,MJXII,,,,
11583,QuQ,,,,
11584,adngai,,CA,Canada,North America
11585,Peterlap,,IT,Italy,Europe
11586,ObilicMilos,,,,
11587,click2win,,,,
11588,nulozechecs,,FR,France,Europe
11589,alessio1955,,,,
11590,Giardia-Lambia,,,,
11591,Ocean56,,,,
11592,lluiza,,,,
11593,peter_svindler,,,,
11594,Jose_railson,,BR,Brazil,South America
11595,gran-miguel-angel,,,,
11596,GabbaGoole,,,,
11597,KingApe,,IN,India,Asia
11598,Adsoargento,,,,
11599,Tulkar,,,,
11600,Jony2712u,,UA,Ukraine,Europe
11601,Thierson,,BR,Brazil,South America
11602,Donnerwetter,,,,
11603,H-A-R-LEY,,US,United States,North America
11604,pjwoods,,,,
11605,ItalianSpiderman,,IT,Italy,Europe
11606,borchee,,,,
11607,Kareanio,,,,
11608,Folken21,,,,
11609,loltom57240,,FR,France,Europe
11610,fbastos1,,BR,Brazil,South America
11611,memlok,,,,
11612,uboot5161,,,,
11613,harpov,,,,
11614,Trix,,,,
11615,tobiaski,,,,
11616,thirtysixcm,,,,
11617,kaug,,PH,Philippines,Asia
11618,igor7001,,,,
11619,tpgyrene,,,,
11620,masterxcvt,,,,
11621,Leorio,,,,
11622,McNulty,,DE,Germany,Europe
11623,aguinaldo,,BR,Brazil,South America
11624,Neander,,BR,Brazil,South America
11625,chachi,,ES,Spain,Europe
11626,pokemonisfun,,,,
11627,SurrealKafka,,,,
11628,luk706,,,,
11629,enkayo,,,,
11630,random1004,NM,HN,Honduras,North America
11631,khalid0,,,,
11632,lchuza_otro,,ES,Spain,Europe
11633,chessjihad,,,,
11634,marckflow,,,,
11635,martius1111,,,,
11636,Conservative1,,,,
11637,thunder-cry,,,,
11638,Alarch,,,,
11639,chefradish,,,,
11640,Register12,,,,
11641,german69,,,,
11642,Guineano,,,,
11643,bobyraul,,,,
11644,ives_silent_hill,,,,
11645,Grimmys,,FR,France,Europe
11646,PcCosta,,,,
11647,anonimato,,,,
11648,babel25,,MG,Madagascar,Africa
11649,ANDREABELENY,,,,
11650,dorado24,,,,
11651,Philmus,,FR,France,Europe
11652,Tignou,,,,
11653,noobdude,,NO,Norway,Europe
11654,ricardoteza,,,,
11655,carlos_f_l,,,,
11656,ALARDJER,,,,
11657,grinnifwin,,ZZ,Unknown,World
11658,DanielSor,,GB,United Kingdom,Europe
11659,Justos,,RU,Russia,Europe
11660,CarlosCB1986,,,,
11661,Vini700,,,,
11662,teruam,,,,
11663,aconite,,FR,France,Europe
11664,HEYu,,,,
11665,crunch02,,,,
11666,Mikola62,,,,
11667,gspr,,NO,Norway,Europe
11668,garciayhernandez,,,,
11669,celhor,,ES,Spain,Europe
11670,cosio,,,,
11671,Portolu,,,,
11672,Dan6316,,AR,Argentina,South America
11673,Seismik,,DE,Germany,Europe
11674,Trillium9876,,,,
11675,destran,,FR,France,Europe
11676,Gibbons,,,,
11677,Dashnyam,,,,
11678,Pauliran,,BR,Brazil,South America
11679,javierhernandez,,ES,Spain,Europe
11680,RSL1005,,BR,Brazil,South America
11681,manulo5,,,,
11682,WWJDchess,,NO,Norway,Europe
11683,aircracking,,,,
11684,ramgulf,,US,United States,North America
11685,Ernilton_Ferraz,,,,
11686,tongasss,,,,
11687,colonelforbin,,US,United States,North America
11688,Krzysztofm,,PL,Poland,Europe
11689,Conando,,US,United States,North America
11690,Pablo75,,PL,Poland,Europe
11691,label55,,,,
11692,ifekali,,SI,Slovenia,Europe
11693,WhyBeMad,,,,
11694,newgameplus,,,,
11695,Vne_Moraly,,,,
11696,halyn,,CA,Canada,North America
11697,h6HuXu,,,,
11698,volatile474,,,,
11699,TOMASJA,,ES,Spain,Europe
11700,Degead,,,,
11701,bluher2015,,UA,Ukraine,Europe
11702,SeLoVuoiPrendimelo,,IT,Italy,Europe
11703,castles,,US,United States,North America
11704,pandora23,,,,
11705,dhj,,,,
11706,curropitierrez,,,,
11707,zoi_sf,,BA,Bosnia and Herzegovina,Europe
11708,AjedrezArg,,,,
11709,detettore,,,,
11710,funktopus,,,,
11711,frantor,,,,
11712,Cassettavetes,,,,
11713,scecco,,,,
11714,jcurtis825,,,,
11715,tib0ou,,FR,France,Europe
11716,reagre,,,,
11717,celtec,,BR,Brazil,South America
11718,sOvAkUlIaNa,,,,
11719,wll39999,,,,
11720,fredrik,,NO,Norway,Europe
11721,ChessRojas,,AR,Argentina,South America
11722,NewbieInChess,,,,
11723,ALWI,,ID,Indonesia,Asia
11724,richardgazz68,,,,
11725,Vascobalbuena,,,,
11726,BobbyBifleur,,,,
11727,jcferrer,,ES,Spain,Europe
11728,neuri,,BR,Brazil,South America
11729,UncleSam,,,,
11730,Darkophis,,BR,Brazil,South America
11731,GuilhermeAlves,,,,
11732,Malikhash,,PS,Palestine,Asia
11733,karmirad5,,,,
11734,Oleg0000,,RU,Russia,Europe
11735,zetax-x,,CL,Chile,South America
11736,pablotorre,,AR,Argentina,South America
11737,RwinW,,,,
11738,TAzzSpan007,,,,
11739,Smeghead,,,,
11740,jpagroup,,,,
11741,Bigman63,,ES,Spain,Europe
11742,juantsu23,,VE,Venezuela,South America
11743,iouri,,DE,Germany,Europe
11744,polo92,,PT,Portugal,Europe
11745,INoGood,,,,
11746,Rothko,,,,
11747,PionOneX66,,,,
11748,cemahumot,,,,
11749,gzd4,,,,
11750,harvardprofo121,,,,
11751,rkscott,,,,
11752,IveBeatenKasparov,,,,
11753,DexM,,RS,Serbia,Europe
11754,chancegardiner,,ZZ,Unknown,World
11755,BoskoRadic77,,ZZ,Unknown,World
11756,Thalesvfb,,,,
11757,mohsen1361,,,,
11758,ChessDragon24,,US,United States,North America
11759,MrPatate,,FR,France,Europe
11760,BennyBear,NM,US,United States,North America
11761,rishabh94,,,,
11762,erZ00,,,,
11763,Chokar,,MX,Mexico,North America
11764,poussemoica,,,,
11765,OqpO,,,,
11766,ivanol5,,,,
11767,Francisco984,,,,
11768,lovcevgambit,,,,
11769,lasker555,,,,
11770,Tizchess,,,,
11771,Rahstahman,,,,
11772,leo6392,,,,
11773,meddico,,,,
11774,autotelic,,GR,Greece,Europe
11775,thanosx2,,GR,Greece,Europe
11776,Andurilius,,,,
11777,JeanRalphio,,IT,Italy,Europe
11778,Exceleent1,,PL,Poland,Europe
11779,Toutatis,,,,
11780,pucherete,,,,
11781,prikster,,,,
11782,doogle,,,,
11783,adaptation123,,,,
11784,Arhizmei,,,,
11785,kernell,,,,
11786,object195,,,,
11787,BelZerettV,,MX,Mexico,North America
11788,abena_abeni,LM,,,
11789,faraz1377,,IR,Iran,Asia
11790,jcibal,,ZZ,Unknown,World
11791,Turukmakkto,,RU,Russia,Europe
11792,PeterHB,,GB,United Kingdom,Europe
11793,sharpeivojstepa,,,,
11794,indic,,,,
11795,tranh,,,,
11796,Staaf,,NL,Netherlands,Europe
11797,ExeUrs98,,,,
11798,bot111,,,,
11799,lucallme,,,,
11800,SKUsce,,RS,Serbia,Europe
11801,madatadam,,,,
11802,Pillaroftruth,,,,
11803,DevNevC,,FR,France,Europe
11804,callejo22,,BR,Brazil,South America
11805,Jeanne1,,US,United States,North America
11806,CJR777,,GB,United Kingdom,Europe
11807,javadyadollahi,,,,
11808,aggv23,,,,
11809,Santafesino,,AR,Argentina,South America
11810,Limitrov,,,,
11811,pigman,,,,
11812,RebelXIX,,NL,Netherlands,Europe
11813,dmitry_rudin,,,,
11814,lowellf,,,,
11815,penten,,,,
11816,chessssehc,,,,
11817,Flipendo,,,,
11818,grenadier,,,,
11819,elieobeid7,,,,
11820,emoryacook,,,,
11821,jomiol,,AD,Andorra,Europe
11822,Matjushkin,,UA,Ukraine,Europe
11823,scarface2015,,AR,Argentina,South America
11824,startitan,,,,
11825,JoseDiego,,,,
11826,materuso1,,AR,Argentina,South America
11827,loldot,,NO,Norway,Europe
11828,lefstefa,,,,
11829,Positronium3,,,,
11830,wongo,,,,
11831,MoralesChess,,,,
11832,narkruin,,,,
11833,Zecki66,,,,
11834,injek,,,,
11835,brendan14,,CA,Canada,North America
11836,eltucutuco,,,,
11837,SammyM,,GB,United Kingdom,Europe
11838,Bad4life,LM,AT,Austria,Europe
11839,henryk555,,,,
11840,kwys,,FR,France,Europe
11841,Alejandjo,,,,
11842,leiso,,FR,France,Europe
11843,alexandretemate,,,,
11844,Funkmaster,,,,
11845,JakePlay,,,,
11846,ivankollantes95,,,,
11847,KingHoudini,,,,
11848,Aloupovilos,,,,
11849,Hugosch,,,,
11850,sajbot,,,,
11851,LususV,,,,
11852,miguelhf,,ES,Spain,Europe
11853,arielmendezp,,US,United States,North America
11854,shahabraeesi,,IR,Iran,Asia
11855,achimari,,,,
11856,Graf-de-Lord-Italy,,,,
11857,martynez,,,,
11858,Bubu-Qrter,,,,
11859,jrsc,,,,
11860,lochness_monster,,,,
11861,ElMessias10,,AR,Argentina,South America
11862,JDJ,,,,
11863,bog601,,CA,Canada,North America
11864,Julinno11,,,,
11865,DanielHe2200,NM,US,United States,North America
11866,MateInSixteen,,,,
11867,VeryLittleJohnny,,,,
11868,toppatzer,,,,
11869,e60,,,,
11870,Fryko96,,,,
11871,shq,,,,
11872,shreckm8,,,,
11873,chuspeon57,,,,
11874,aleph6,,UY,Uruguay,South America
11875,lingga779,,,,
11876,Cacaruana,,,,
11877,LEONARDUS,,ID,Indonesia,Asia
11878,Gelkram,,,,
11879,jaimegf2,,ES,Spain,Europe
11880,iba12,,TN,Tunisia,Africa
11881,rune_pune,,NO,Norway,Europe
11882,Aurelije,,,,
11883,tobsem,,DE,Germany,Europe
11884,n92,,,,
11885,Escipion2,,,,
11886,georgeglue,,,,
11887,Joo56,,,,
11888,longwhitecloud,,NZ,New Zealand,Oceania
11889,lobyno,,,,
11890,thedius,,,,
11891,bokor,,,,
11892,UnCanard,,,,
11893,Kaiposs,,FR,France,Europe
11894,ChEsSmAgEdDoN,,,,
11895,Cerberuss,,,,
11896,wilce,,,,
11897,rcx,,,,
11898,ooo_baran,,UA,Ukraine,Europe
11899,porty3,,FR,France,Europe
11900,MaartenT,,BE,Belgium,Europe
11901,araponga,,BR,Brazil,South America
11902,pandav,,,,
11903,Voro_TheLord,,CA,Canada,North America
11904,TheChessPrince,,BR,Brazil,South America
11905,tafili,,,,
11906,ThePrinceofParthia,,GB,United Kingdom,Europe
11907,rezanori32,,,,
11908,TheCoPilot,,US,United States,North America
11909,mcoskun,,,,
11910,frapazzo,,IT,Italy,Europe
11911,Thayr2,,,,
11912,Dru2k,,US,United States,North America
11913,dikroN,,AR,Argentina,South America
11914,pacifichabitat2015,,,,
11915,EmmanuellMiq,,,,
